Name,Type,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Next Monday,Next Tuesday,Next Wednesday,Next Thursday,Next Friday,Next Saturday,Next Sunday
Henry Taylor,Doctor,101 100,110 100,X,X,010 010,001 001,X,111 100,X,X,X,110 100,X,111 001
Harper Hernandez,Admin,010 010,101 001,111 001,X,X,X,X,100 100,X,010 010,111 010,100 100,111 100,001 001
Thomas Jackson,Admin,111 001,X,101 100,111 100,111 100,001 001,010 010,110 010,X,101 001,001 001,111 100,X,100 100
Barbara White,Doctor,111 001,011 010,110 010,010 010,011 001,110 100,100 100,111 001,X,101 100,101 100,010 010,111 010,001 001
Dorothy Anderson,Admin,100 100,111 001,X,X,111 100,100 100,010 010,001 001,X,100 100,010 010,111 001,011 010,X
Joseph Garcia,Admin,001 001,100 100,X,X,010 010,111 001,101 001,111 001,111 001,101 001,X,011 010,100 100,110 100
David White,Nurse,111 001,111 100,010 010,X,111 001,X,111 001,101 100,X,001 001,X,010 010,111 001,X
Sophia Smith,Admin,011 010,011 001,X,101 001,X,001 001,X,101 100,110 010,X,111 001,X,X,110 010
Lisa Jackson,Doctor,111 001,X,X,101 100,111 010,111 010,001 001,111 010,X,111 010,101 001,101 001,101 001,011 001
Charlotte Lopez,Admin,101 100,001 001,100 100,X,111 001,010 010,010 010,011 010,101 001,001 001,110 010,X,100 100,101 100
Charlotte Martin,Doctor,X,110 100,001 001,X,X,110 010,010 010,001 001,111 100,001 001,010 010,110 010,011 001,111 010
Mary Garcia,Admin,X,111 010,101 001,X,011 001,001 001,111 001,X,101 100,111 001,X,010 010,100 100,011 001
Sophia Martin,Admin,111 100,100 100,X,010 010,110 100,101 100,111 001,001 001,011 010,X,101 100,X,111 001,X
Ava Johnson,Admin,010 010,111 001,111 100,X,111 100,011 001,X,X,X,010 010,010 010,110 010,111 001,011 001
Noah Hernandez,Doctor,111 001,001 001,111 010,011 001,001 001,101 100,001 001,110 100,001 001,X,111 100,X,011 010,111 001
Elijah Robinson,Admin,111 001,101 100,X,X,110 010,111 001,001 001,111 001,111 010,111 100,111 100,111 001,001 001,010 010
Liam Hernandez,Nurse,X,100 100,011 010,101 001,111 001,100 100,001 001,010 010,110 010,011 001,001 001,111 100,100 100,X
Charles Johnson,Admin,X,001 001,111 010,111 100,101 001,111 100,X,111 010,101 001,111 010,101 001,111 010,100 100,011 001
Mia Jones,Doctor,011 010,001 001,100 100,010 010,101 100,111 001,111 010,111 001,X,111 001,111 100,X,X,010 010
Dorothy Jones,Doctor,X,X,111 100,X,X,X,111 010,X,111 010,111 001,111 010,011 010,X,111 100
Lisa Wright,Admin,011 010,011 001,011 010,X,X,111 001,001 001,111 100,001 001,001 001,111 010,111 010,001 001,100 100
Benjamin Allen,Nurse,X,101 100,X,111 100,111 001,110 010,001 001,111 100,011 001,111 100,111 100,111 001,101 001,101 100
Isabella Hill,Doctor,111 010,111 100,111 010,111 001,110 010,001 001,X,X,100 100,100 100,111 100,110 010,001 001,111 100
Benjamin Wilson,Nurse,100 100,110 100,010 010,111 001,001 001,001 001,X,011 001,X,X,111 001,011 001,X,X
Jennifer Nguyen,Admin,111 100,X,X,X,010 010,111 001,011 001,100 100,X,001 001,101 100,110 010,111 010,111 001
Susan Sanchez,Doctor,100 100,101 001,111 100,010 010,X,111 100,010 010,100 100,110 100,101 100,001 001,X,110 100,X
Olivia Hill,Admin,X,011 010,001 001,011 001,X,111 001,111 010,X,011 010,110 010,011 010,101 001,111 100,X
Mary Thomas,Admin,110 100,100 100,X,101 001,100 100,X,001 001,110 010,X,010 010,X,001 001,001 001,111 010
David Jones,Doctor,011 010,100 100,110 100,100 100,100 100,011 001,X,X,010 010,X,001 001,110 100,X,101 100
Ava Torres,Nurse,111 010,101 001,X,011 001,010 010,110 010,010 010,010 010,X,111 100,X,111 001,X,011 010
Alexander Lopez,Admin,010 010,001 001,110 010,X,111 100,010 010,111 001,X,111 001,X,111 001,110 100,111 001,011 010
Richard Gonzalez,Doctor,X,111 100,X,001 001,111 001,101 001,001 001,111 100,101 100,X,X,111 010,101 100,101 001
John Wilson,Nurse,110 010,010 010,101 001,010 010,100 100,100 100,100 100,X,100 100,011 001,100 100,111 100,X,110 100
Jennifer Rodriguez,Nurse,X,110 100,X,111 100,001 001,010 010,011 010,011 010,010 010,010 010,X,X,111 100,X
Alexander Perez,Doctor,111 010,011 001,011 001,X,110 100,001 001,001 001,111 010,111 010,001 001,010 010,111 010,111 010,111 001
David Lewis,Doctor,111 100,X,X,111 001,101 001,100 100,X,X,101 001,011 001,001 001,X,X,111 100
Benjamin Martinez,Nurse,110 100,101 001,001 001,X,110 100,010 010,110 010,100 100,111 010,111 001,100 100,100 100,001 001,X
Joseph Anderson,Admin,111 100,111 010,010 010,100 100,X,111 001,X,X,X,X,X,110 100,110 010,X
Lucas Scott,Doctor,X,100 100,001 001,X,111 100,111 010,111 001,010 010,X,111 001,101 100,001 001,011 010,X
Emma Sanchez,Doctor,111 010,011 001,001 001,100 100,X,X,111 100,101 001,010 010,001 001,111 100,100 100,111 001,101 100
Jennifer Hill,Nurse,101 100,001 001,101 100,011 001,010 010,X,011 010,010 010,100 100,110 100,010 010,010 010,101 001,110 010
Amelia Thomas,Nurse,010 010,X,110 100,010 010,011 001,X,101 001,X,X,111 001,X,001 001,X,111 010
Evelyn Rodriguez,Doctor,X,X,X,111 010,101 100,111 010,111 100,011 010,111 001,111 001,010 010,X,001 001,X
Olivia Rodriguez,Admin,100 100,101 100,111 100,101 001,111 100,011 010,X,011 010,X,111 100,001 001,010 010,001 001,X
Mary Clark,Admin,X,111 100,X,011 001,111 001,011 001,X,001 001,X,X,X,X,101 100,X
Charles Brown,Admin,111 010,111 001,X,100 100,001 001,010 010,100 100,111 010,X,X,111 100,100 100,100 100,010 010
Isabella Lewis,Doctor,X,011 001,101 001,111 001,111 100,101 100,111 100,X,010 010,110 100,100 100,111 100,111 010,X
Elijah Ramirez,Doctor,101 001,100 100,X,111 100,011 001,111 001,001 001,111 100,110 010,111 010,111 100,111 001,111 001,X
Sophia Ramirez,Admin,100 100,111 010,011 010,101 100,111 010,111 001,111 100,111 010,111 100,X,X,011 001,111 010,111 001
Emma Brown,Nurse,100 100,111 010,001 001,111 100,101 100,111 001,X,X,001 001,010 010,001 001,110 100,111 001,111 100
Lisa Lewis,Admin,111 010,111 100,111 010,111 100,111 100,001 001,011 010,110 100,100 100,010 010,101 001,010 010,111 100,100 100
Linda Lopez,Admin,011 001,X,111 100,011 001,110 010,011 001,X,111 010,111 001,111 100,110 100,111 001,X,110 100
Richard Scott,Nurse,010 010,010 010,X,110 010,111 010,101 001,100 100,011 010,010 010,110 100,011 001,X,111 001,100 100
Olivia Gonzalez,Nurse,X,111 100,101 100,100 100,X,001 001,X,X,001 001,110 100,011 010,001 001,111 100,X
Sophia Sanchez,Doctor,111 010,111 001,010 010,111 010,110 010,X,X,X,011 001,100 100,110 100,X,101 100,010 010
Jennifer Martin,Admin,101 001,011 010,010 010,X,100 100,001 001,111 100,111 001,111 001,100 100,111 001,111 100,100 100,100 100
Thomas Smith,Admin,101 100,001 001,011 010,X,101 001,001 001,100 100,X,X,001 001,X,X,X,111 001
Susan Nguyen,Nurse,111 001,111 001,101 001,111 100,111 001,011 001,X,X,010 010,110 010,X,X,111 010,100 100
Liam Thompson,Nurse,111 001,011 001,X,001 001,111 100,001 001,010 010,001 001,011 010,X,100 100,001 001,111 001,101 100
Michael Jackson,Admin,X,011 010,111 001,100 100,110 100,011 001,111 001,X,X,010 010,X,X,X,111 001
Isabella Young,Nurse,X,011 010,X,001 001,101 100,100 100,011 010,101 001,X,111 100,X,111 100,111 001,X
Liam Ramirez,Admin,101 100,X,X,111 100,X,010 010,001 001,101 001,111 001,011 010,111 100,X,X,111 010
Lucas Miller,Nurse,111 100,001 001,111 100,101 001,100 100,010 010,X,011 010,011 010,010 010,X,001 001,111 001,111 001
Noah Hill,Admin,X,100 100,111 001,001 001,011 010,111 100,X,X,010 010,X,111 100,X,101 001,100 100
Mia Gonzalez,Doctor,001 001,100 100,101 100,100 100,111 001,101 100,111 100,111 010,100 100,010 010,011 010,X,011 001,X
Jennifer Hernandez,Admin,111 100,111 100,001 001,111 001,X,001 001,100 100,010 010,011 010,X,110 010,001 001,001 001,110 010
Barbara Wilson,Nurse,111 010,111 010,X,X,111 001,X,X,110 010,X,110 100,111 010,101 100,001 001,111 010
Margaret Wright,Admin,101 100,011 001,010 010,101 001,011 001,011 001,100 100,100 100,101 001,X,010 010,001 001,001 001,010 010
Joseph King,Doctor,111 001,X,X,101 001,111 010,101 001,X,111 010,111 001,101 100,101 001,X,X,010 010
Evelyn Gonzalez,Admin,X,X,X,X,X,111 100,111 100,111 100,110 100,X,001 001,010 010,101 001,110 010
Jennifer Walker,Doctor,X,100 100,011 001,010 010,X,001 001,111 100,X,101 100,101 001,111 001,111 001,111 010,100 100
Mary Hill,Admin,111 010,111 001,011 010,111 001,111 010,011 010,110 010,X,011 001,110 100,X,001 001,X,X
Isabella Taylor,Doctor,001 001,X,100 100,111 010,X,111 001,100 100,100 100,111 100,X,011 010,111 100,111 100,001 001
Ava Jackson,Nurse,001 001,100 100,110 100,X,101 001,111 001,111 010,111 100,X,X,011 001,X,100 100,001 001
Lucas Sanchez,Nurse,111 100,010 010,111 010,X,100 100,100 100,111 100,010 010,011 001,100 100,110 010,X,011 001,100 100
Barbara Hill,Nurse,101 001,111 010,X,X,111 010,X,X,010 010,111 010,X,010 010,001 001,111 001,111 001
Patricia Smith,Admin,001 001,001 001,X,X,010 010,101 001,010 010,111 001,111 100,001 001,X,111 100,110 100,111 010
Benjamin Thompson,Nurse,001 001,011 010,110 010,X,111 100,011 010,111 100,X,111 100,X,011 001,010 010,111 001,010 010
Susan Wilson,Doctor,010 010,111 100,100 100,X,111 010,010 010,X,X,101 100,001 001,001 001,001 001,X,111 001
Thomas Lee,Admin,100 100,111 001,100 100,110 010,X,010 010,011 010,111 001,111 100,011 010,111 001,111 100,011 001,001 001
Elijah Wilson,Doctor,111 010,111 010,X,111 001,100 100,X,111 100,X,X,111 010,X,101 001,X,101 100
Amelia Scott,Doctor,X,001 001,001 001,001 001,X,X,011 001,111 001,100 100,011 010,111 001,010 010,010 010,X
Evelyn Johnson,Nurse,X,111 001,X,111 100,110 010,111 010,011 001,001 001,X,101 100,101 100,111 100,100 100,101 001
Richard Rodriguez,Admin,111 010,001 001,010 010,X,101 100,110 100,X,010 010,X,101 100,100 100,111 010,111 010,010 010
Linda White,Nurse,101 001,110 100,100 100,001 001,110 010,010 010,111 010,111 001,111 100,110 100,X,100 100,101 100,X
Mia Young,Doctor,X,100 100,X,111 010,001 001,111 001,111 100,010 010,101 001,101 100,111 100,001 001,X,101 100
Charlotte Perez,Nurse,110 010,100 100,001 001,101 001,X,010 010,X,X,X,X,X,100 100,X,010 010
Charles Robinson,Doctor,X,010 010,111 100,X,X,011 001,100 100,X,111 010,111 100,X,001 001,111 001,001 001
Evelyn Smith,Doctor,100 100,X,110 010,110 010,X,111 100,110 100,X,010 010,111 001,100 100,001 001,111 001,111 010
Henry Williams,Admin,X,X,X,110 100,111 100,111 001,010 010,111 010,100 100,111 001,111 100,111 010,111 100,101 001
David Smith,Nurse,101 001,111 001,110 100,001 001,100 100,111 010,100 100,010 010,011 001,X,001 001,110 100,010 010,101 001
Lisa Scott,Doctor,010 010,X,X,010 010,101 001,111 010,X,111 100,011 001,010 010,X,010 010,111 010,111 010
Charles Wright,Nurse,001 001,111 001,001 001,010 010,101 100,X,X,011 001,111 100,110 100,110 100,X,100 100,110 010
Liam Smith,Nurse,011 010,001 001,111 001,111 100,010 010,111 001,001 001,100 100,111 001,X,010 010,111 100,100 100,011 010
Alexander Davis,Nurse,011 010,110 010,011 001,X,X,001 001,010 010,010 010,X,010 010,001 001,110 010,X,111 010
Mia Torres,Nurse,X,X,011 010,010 010,111 100,111 100,011 001,100 100,110 100,X,X,100 100,X,001 001
Margaret Young,Nurse,111 010,001 001,111 100,110 100,X,X,001 001,011 001,111 010,001 001,X,X,100 100,111 100
