Name,Type,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Next Monday,Next Tuesday,Next Wednesday,Next Thursday,Next Friday,Next Saturday,Next Sunday
Lisa King,Nurse,X,111 100,111 001,010 010,101 100,001 001,111 100,001 001,001 001,100 100,X,001 001,110 100,001 001
Emma White,Doctor,011 001,011 010,111 010,010 010,010 010,111 001,111 010,X,X,X,X,011 010,111 100,100 100
Elizabeth Rodriguez,Admin,110 100,X,010 010,011 001,100 100,010 010,001 001,X,001 001,111 010,111 100,111 001,101 100,111 100
Evelyn Nguyen,Nurse,010 010,X,101 001,011 010,X,111 010,X,101 001,011 001,X,101 001,X,111 001,X
Charles Martin,Doctor,X,111 100,110 010,010 010,001 001,111 001,111 010,111 010,111 010,001 001,111 010,001 001,001 001,111 100
Isabella Rodriguez,Doctor,010 010,X,001 001,111 010,X,001 001,100 100,X,010 010,X,111 010,101 100,X,111 001
Joseph Sanchez,Doctor,101 100,111 001,001 001,X,X,101 001,101 100,X,100 100,101 001,010 010,111 010,101 001,100 100
Emma Lee,Nurse,111 001,110 100,111 010,X,010 010,010 010,101 100,111 001,100 100,001 001,X,011 001,010 010,111 010
Lisa Nguyen,Doctor,X,100 100,011 001,001 001,111 001,011 010,100 100,X,011 010,X,101 100,110 010,011 010,X
Harper Young,Nurse,010 010,101 100,111 100,011 010,011 010,X,111 001,111 001,111 100,010 010,X,011 010,011 001,X
Barbara Harris,Doctor,101 100,010 010,010 010,111 010,011 010,X,111 100,001 001,010 010,111 001,101 001,100 100,111 010,X
Elijah Clark,Nurse,X,001 001,101 001,X,010 010,X,011 001,111 001,X,111 100,011 010,001 001,110 100,111 001
Emma Thomas,Doctor,100 100,111 010,110 100,111 001,111 010,011 010,010 010,X,111 010,101 100,110 100,010 010,101 001,111 001
Alexander Jackson,Admin,010 010,011 001,111 001,X,X,X,001 001,010 010,101 001,110 010,111 001,111 100,100 100,101 100
Oliver Allen,Admin,010 010,X,110 100,X,001 001,110 010,X,110 100,101 001,X,110 100,110 010,X,X
Isabella Perez,Nurse,111 001,X,011 001,X,111 001,X,111 001,110 010,001 001,X,X,111 100,110 100,001 001
Alexander Davis,Nurse,100 100,111 100,X,011 010,100 100,X,X,010 010,101 001,101 001,X,010 010,X,110 100
Olivia Smith,Admin,100 100,011 001,111 010,111 100,111 100,X,X,X,100 100,100 100,111 100,111 100,001 001,101 001
Lucas Davis,Admin,111 001,111 100,110 010,101 100,111 100,110 100,101 100,X,111 001,X,010 010,001 001,X,101 100
Noah Scott,Admin,111 100,010 010,X,100 100,010 010,001 001,X,100 100,111 100,110 010,001 001,100 100,111 010,X
Patricia Smith,Admin,100 100,X,X,111 010,X,001 001,111 010,001 001,111 010,111 100,010 010,101 100,111 010,110 010
Amelia Rodriguez,Admin,011 010,111 100,X,010 010,101 001,010 010,111 100,111 100,001 001,111 100,110 100,010 010,001 001,010 010
Charles Robinson,Doctor,X,101 100,001 001,X,011 001,111 001,101 100,X,001 001,011 001,X,100 100,111 001,110 100
Robert Scott,Admin,X,111 100,X,011 010,010 010,100 100,X,X,X,101 100,011 010,111 100,001 001,X
Robert Moore,Doctor,010 010,100 100,101 100,111 010,100 100,001 001,X,101 001,111 010,X,110 010,X,X,X
Sophia Perez,Nurse,111 010,X,X,110 100,011 001,111 100,X,111 001,X,111 100,111 100,100 100,X,010 010
Linda Davis,Admin,111 001,010 010,X,111 010,X,X,X,001 001,011 001,X,111 001,111 001,010 010,010 010
Elizabeth Thomas,Admin,110 100,X,110 010,111 100,111 010,110 100,X,X,111 010,X,X,111 001,101 001,X
James Ramirez,Nurse,010 010,111 001,111 100,111 010,111 100,100 100,111 010,111 001,001 001,101 100,101 001,110 010,101 001,001 001
Henry Smith,Doctor,010 010,010 010,X,110 010,X,X,110 010,110 010,111 001,X,001 001,001 001,111 010,111 010
Charlotte Thomas,Doctor,X,X,011 010,X,110 100,110 100,110 010,X,101 100,101 100,001 001,010 010,100 100,X
Mary White,Doctor,111 100,111 100,X,011 001,011 001,X,111 010,100 100,111 010,100 100,001 001,100 100,011 010,X
David Nguyen,Nurse,001 001,110 100,X,X,X,X,111 100,111 001,011 001,100 100,X,X,X,011 001
Mia Taylor,Nurse,X,111 001,111 100,110 100,001 001,111 010,111 100,010 010,X,001 001,111 010,111 001,110 100,111 100
Patricia White,Admin,X,X,X,101 001,111 010,100 100,100 100,110 010,X,X,011 001,010 010,100 100,001 001
Liam Hernandez,Admin,111 010,001 001,111 010,111 010,111 100,001 001,X,001 001,X,X,100 100,110 100,110 010,010 010
Barbara Hernandez,Nurse,101 001,X,101 100,010 010,010 010,101 100,001 001,110 010,110 100,010 010,X,111 001,111 100,001 001
Robert Allen,Nurse,101 100,X,X,011 001,X,101 100,X,101 100,001 001,111 010,111 010,111 001,X,101 001
Amelia Anderson,Nurse,111 010,X,110 100,X,111 100,111 010,X,X,111 001,011 001,X,X,011 001,010 010
Liam Scott,Admin,X,100 100,111 100,010 010,110 010,001 001,101 100,110 100,X,111 100,X,100 100,101 001,011 001
Susan Lee,Doctor,001 001,101 100,111 001,101 001,X,X,X,101 001,100 100,011 010,X,010 010,001 001,011 001
David Taylor,Nurse,111 100,111 100,111 100,110 100,001 001,X,110 010,110 010,100 100,111 100,100 100,X,001 001,111 010
Susan White,Nurse,X,X,100 100,001 001,111 010,010 010,111 010,X,110 010,001 001,110 010,100 100,111 001,X
Lisa Johnson,Admin,X,X,X,X,X,X,010 010,111 010,X,011 010,X,010 010,101 001,111 001
Robert Hill,Doctor,101 100,111 001,111 100,100 100,111 010,011 010,X,111 001,110 100,X,010 010,X,111 100,111 100
Sophia Clark,Admin,010 010,010 010,011 001,100 100,100 100,111 100,101 100,001 001,111 001,100 100,X,X,100 100,111 001
Olivia Williams,Doctor,X,110 010,X,110 010,X,X,100 100,001 001,010 010,111 100,100 100,101 100,X,X
Charlotte Clark,Admin,111 100,111 010,X,010 010,111 100,001 001,011 010,X,011 001,010 010,110 010,X,101 001,111 010
Harper Wilson,Nurse,001 001,X,X,011 001,011 001,010 010,001 001,101 001,111 100,111 010,101 001,X,110 100,101 100
Oliver Hill,Doctor,110 100,101 001,100 100,111 010,001 001,X,001 001,010 010,111 100,011 001,011 010,X,X,100 100
John Johnson,Nurse,001 001,110 100,X,111 100,111 100,111 100,110 100,X,100 100,100 100,001 001,X,100 100,110 010
Joseph Anderson,Nurse,110 100,001 001,110 100,111 100,110 010,X,111 001,101 100,X,101 100,111 001,101 001,X,111 010
Henry Robinson,Doctor,101 001,X,111 100,100 100,110 010,010 010,X,X,101 100,110 010,X,X,011 010,X
Elijah Perez,Nurse,010 010,111 010,X,001 001,111 100,111 100,100 100,X,X,111 100,101 100,X,X,010 010
Susan Thomas,Admin,011 001,011 001,001 001,111 001,100 100,001 001,X,011 010,101 001,X,111 001,111 001,111 001,X
Charlotte Lopez,Admin,X,100 100,100 100,010 010,100 100,111 001,111 001,101 100,001 001,101 100,010 010,010 010,101 001,100 100
Alexander Gonzalez,Nurse,X,100 100,X,111 100,111 100,111 100,111 001,100 100,111 100,011 001,110 100,111 100,111 010,111 001
Patricia Ramirez,Nurse,110 100,010 010,X,010 010,100 100,100 100,010 010,111 010,010 010,111 001,X,111 001,X,X
Henry Sanchez,Admin,101 001,111 001,001 001,X,X,101 100,011 010,001 001,X,X,111 100,010 010,010 010,X
Harper Johnson,Nurse,X,X,100 100,X,001 001,X,X,101 001,010 010,X,101 100,X,101 100,011 001
Elijah Wright,Doctor,111 100,X,010 010,100 100,X,111 010,111 100,111 001,010 010,111 100,101 100,111 001,110 010,100 100
Isabella Thomas,Nurse,010 010,010 010,011 010,111 001,111 010,001 001,X,X,X,X,111 001,111 001,X,111 010
John Miller,Nurse,010 010,111 001,010 010,011 001,111 100,X,101 001,010 010,100 100,X,X,011 001,X,010 010
Liam Sanchez,Nurse,X,X,101 100,111 001,010 010,100 100,111 001,100 100,111 001,111 100,011 001,010 010,X,001 001
Sophia Ramirez,Admin,111 100,X,X,111 001,100 100,100 100,101 001,001 001,001 001,110 100,010 010,X,001 001,011 001
William Perez,Doctor,011 010,X,X,010 010,111 001,111 001,010 010,101 001,110 100,100 100,X,111 010,111 001,100 100
Oliver Williams,Admin,X,X,X,101 100,111 010,X,011 010,111 010,011 010,001 001,001 001,X,110 010,011 001
Ava Hill,Nurse,X,100 100,001 001,111 001,110 010,X,001 001,111 100,100 100,111 010,100 100,111 100,X,010 010
Emma Williams,Nurse,X,X,010 010,101 001,010 010,010 010,111 001,001 001,100 100,010 010,111 010,111 100,X,100 100
John Martinez,Doctor,100 100,100 100,111 010,111 100,010 010,100 100,101 100,101 001,X,100 100,100 100,X,110 010,101 100
Patricia Johnson,Doctor,111 100,100 100,100 100,001 001,110 010,X,X,101 100,X,101 001,111 010,X,111 001,111 100
Elijah Jackson,Nurse,111 001,111 010,110 010,X,X,011 001,X,010 010,010 010,110 010,111 100,100 100,100 100,001 001
Amelia Moore,Admin,111 100,100 100,011 010,X,010 010,111 010,X,100 100,011 001,111 100,110 100,111 010,111 001,011 001
Elizabeth Hernandez,Admin,111 010,111 100,111 001,101 100,010 010,111 001,100 100,111 100,101 001,X,X,X,001 001,111 001
Liam Rodriguez,Doctor,001 001,111 010,011 001,111 010,100 100,X,111 010,X,111 001,111 010,X,001 001,111 100,010 010
Charles Brown,Nurse,X,110 010,010 010,010 010,111 100,X,111 010,111 100,011 010,100 100,111 010,101 001,111 001,X
Charles Thomas,Nurse,111 001,110 010,111 100,111 010,111 001,111 100,X,001 001,101 100,111 100,001 001,110 100,X,011 001
James Clark,Admin,X,111 010,111 100,001 001,100 100,011 010,111 100,X,101 100,101 100,110 010,001 001,111 010,111 100
Charles Smith,Doctor,001 001,001 001,110 010,111 001,X,X,111 100,010 010,011 010,111 001,X,101 001,111 001,X
Elizabeth Martinez,Doctor,111 100,101 100,010 010,100 100,100 100,010 010,010 010,111 100,111 001,X,111 001,111 001,110 010,X
Patricia Robinson,Admin,101 100,111 010,101 001,X,101 001,111 010,X,001 001,001 001,010 010,001 001,010 010,111 010,X
Olivia Johnson,Nurse,111 010,010 010,111 100,111 100,010 010,X,111 010,111 100,010 010,111 100,001 001,X,111 100,111 100
Liam Davis,Admin,100 100,111 100,111 010,001 001,010 010,011 010,111 010,111 001,111 010,X,011 001,111 010,010 010,011 010
Margaret Martinez,Doctor,101 001,X,101 001,X,X,111 100,101 100,100 100,111 001,001 001,001 001,001 001,011 010,111 001
Harper Clark,Admin,111 010,X,001 001,X,111 001,111 010,111 001,111 100,010 010,100 100,010 010,X,010 010,111 010
John Sanchez,Doctor,001 001,011 001,111 010,111 010,X,X,110 010,X,X,010 010,X,101 100,111 100,011 001
Joseph Taylor,Doctor,111 001,111 100,X,111 001,101 100,111 010,011 010,100 100,X,011 001,X,111 100,010 010,111 010
Henry Allen,Nurse,010 010,001 001,X,100 100,110 010,X,001 001,010 010,X,X,111 010,001 001,111 010,100 100
Elizabeth Gonzalez,Doctor,110 100,110 100,X,100 100,100 100,111 100,011 001,X,010 010,X,X,101 001,011 001,X
Linda Thomas,Doctor,X,001 001,001 001,101 100,010 010,001 001,010 010,X,100 100,111 100,111 010,111 001,111 010,X
Barbara Lopez,Doctor,X,111 001,010 010,011 010,X,101 001,111 001,111 010,X,101 100,X,010 010,X,001 001
Elizabeth Garcia,Doctor,X,X,110 010,010 010,001 001,X,010 010,011 010,010 010,X,011 001,110 100,100 100,111 100
David Martin,Nurse,111 001,110 010,111 010,110 010,101 100,111 100,X,100 100,111 001,X,010 010,X,100 100,111 010
Linda Torres,Admin,110 010,X,X,X,010 010,101 100,001 001,110 010,001 001,100 100,001 001,010 010,001 001,X
Thomas Flores,Nurse,010 010,X,X,111 100,010 010,X,111 001,001 001,011 001,101 001,011 001,100 100,010 010,011 010
Isabella Harris,Admin,X,101 100,010 010,101 100,111 010,X,X,001 001,X,101 001,110 100,X,111 100,111 100
Mia Nguyen,Nurse,X,010 010,111 100,111 010,111 100,X,X,111 001,111 100,X,011 010,X,X,010 010
Henry Moore,Nurse,001 001,110 100,010 010,X,X,101 100,100 100,110 100,X,011 001,001 001,110 100,010 010,101 100
Liam Taylor,Doctor,X,X,111 001,100 100,011 001,100 100,111 001,X,X,X,010 010,111 100,111 100,011 010
Alexander White,Doctor,001 001,001 001,X,111 001,110 010,X,110 100,X,X,110 100,001 001,100 100,001 001,X
