Name,Type,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Next Monday,Next Tuesday,Next Wednesday,Next Thursday,Next Friday,Next Saturday,Next Sunday
Mia Hill,Doctor,101 100,010 010,011 001,010 010,111 100,011 010,111 100,X,111 010,100 100,100 100,010 010,011 001,111 100
Isabella Torres,Nurse,010 010,100 100,X,X,111 010,111 001,111 100,100 100,111 010,X,001 001,X,101 001,101 001
Michael Jackson,Admin,001 001,001 001,111 001,111 010,011 010,101 100,011 010,X,X,101 001,010 010,X,111 001,011 010
Harper Flores,Admin,110 100,101 001,110 010,110 100,X,X,010 010,X,111 001,111 010,100 100,111 010,010 010,001 001
Lucas Taylor,Doctor,111 100,010 010,X,X,001 001,X,110 100,111 010,X,110 100,X,111 001,111 001,010 010
Susan Harris,Nurse,101 001,X,101 100,001 001,111 010,X,111 010,010 010,110 010,X,001 001,100 100,011 001,010 010
Elijah Lee,Nurse,111 100,101 001,110 010,111 001,001 001,001 001,X,100 100,001 001,001 001,101 100,001 001,001 001,100 100
Jennifer Perez,Admin,101 001,X,011 001,001 001,X,X,001 001,110 010,110 100,011 010,110 010,110 100,111 100,111 001
Alexander Hill,Nurse,001 001,011 001,X,X,011 010,X,X,010 010,X,001 001,001 001,011 001,111 001,111 010
Patricia Martinez,Doctor,111 001,111 010,111 001,X,101 001,100 100,100 100,101 100,X,X,X,101 001,111 100,111 001
Dorothy Robinson,Doctor,001 001,011 010,111 010,111 001,101 001,111 100,100 100,111 100,X,110 100,100 100,111 100,010 010,X
John Johnson,Nurse,X,111 001,111 001,010 010,X,111 010,111 001,110 100,101 100,100 100,X,010 010,X,001 001
Noah Sanchez,Nurse,011 010,001 001,010 010,011 010,X,111 010,001 001,110 010,101 001,010 010,100 100,100 100,001 001,001 001
Olivia Brown,Nurse,111 010,001 001,X,010 010,101 100,100 100,X,111 001,001 001,X,111 001,010 010,001 001,111 001
David Thomas,Doctor,111 010,100 100,111 010,101 001,001 001,100 100,001 001,110 010,X,111 001,100 100,010 010,001 001,101 001
Mary Gonzalez,Admin,001 001,111 010,011 001,X,111 100,111 010,111 010,X,110 100,011 001,011 010,001 001,111 100,111 100
Susan Miller,Admin,X,111 001,111 100,111 010,100 100,101 100,001 001,111 100,001 001,111 010,101 001,111 100,111 001,011 010
Olivia King,Doctor,101 100,X,100 100,010 010,111 010,111 001,111 100,110 100,101 100,010 010,001 001,100 100,111 001,101 100
Mia Scott,Doctor,111 100,110 010,101 100,001 001,X,111 100,101 001,111 100,111 001,010 010,X,111 001,111 001,110 010
Henry Sanchez,Admin,111 010,110 100,111 100,X,111 010,110 100,010 010,111 010,111 100,110 100,X,111 001,X,X
Elizabeth Hill,Doctor,100 100,100 100,001 001,011 010,111 100,111 010,X,X,X,X,001 001,100 100,101 100,010 010
Oliver Lewis,Doctor,101 100,111 001,010 010,100 100,010 010,X,110 010,111 010,011 010,011 001,010 010,010 010,011 001,X
Jennifer Nguyen,Admin,011 010,010 010,001 001,X,110 100,111 001,111 001,X,010 010,111 001,001 001,X,X,X
Elijah Lewis,Nurse,111 100,111 010,101 001,111 010,110 010,100 100,001 001,100 100,111 001,010 010,111 010,X,010 010,111 010
Amelia Jones,Doctor,X,010 010,101 001,111 001,001 001,X,011 010,011 010,111 010,111 100,111 001,101 001,111 001,100 100
Elizabeth Torres,Admin,011 010,X,X,X,X,X,X,001 001,X,111 100,110 100,111 100,X,101 100
Isabella Smith,Doctor,X,110 010,001 001,110 100,111 010,001 001,010 010,111 001,101 001,X,X,101 001,011 001,010 010
Thomas Jones,Nurse,111 010,111 100,111 100,110 010,X,111 100,011 010,011 001,011 001,X,111 001,111 001,X,X
Ava Rodriguez,Admin,110 010,101 001,101 001,X,100 100,011 010,X,010 010,111 100,101 001,011 010,X,X,111 010
Susan Gonzalez,Doctor,010 010,010 010,101 100,010 010,010 010,111 100,X,010 010,111 010,011 001,X,100 100,111 001,100 100
Amelia Scott,Doctor,111 010,110 100,X,111 010,001 001,010 010,X,X,110 010,X,001 001,100 100,X,110 100
Charles Davis,Admin,011 001,010 010,111 001,X,010 010,X,100 100,101 100,001 001,110 100,X,110 010,111 001,010 010
Lucas Young,Nurse,111 010,111 100,X,100 100,011 001,110 100,010 010,010 010,100 100,X,011 010,010 010,111 100,X
Margaret Johnson,Admin,100 100,111 100,110 100,111 100,110 010,X,X,100 100,111 010,111 001,101 001,001 001,101 100,111 010
Jennifer Brown,Admin,101 100,111 010,111 010,111 010,011 001,010 010,X,111 001,111 001,111 100,100 100,010 010,110 010,X
Susan Rodriguez,Nurse,X,100 100,011 010,001 001,100 100,010 010,111 001,011 001,111 001,X,010 010,011 010,100 100,111 010
Charles Anderson,Doctor,100 100,011 001,111 010,X,100 100,110 010,X,110 100,100 100,X,X,X,X,011 001
Joseph Nguyen,Doctor,111 100,110 010,111 001,111 010,X,101 100,011 001,011 010,X,100 100,101 001,100 100,X,011 010
Charlotte Walker,Admin,111 001,010 010,111 010,100 100,111 001,100 100,X,X,010 010,X,101 100,X,X,101 100
Barbara Rodriguez,Admin,100 100,110 100,100 100,101 001,111 001,100 100,111 001,100 100,X,010 010,X,111 010,011 001,101 001
Harper King,Doctor,111 010,100 100,X,111 001,111 001,100 100,X,010 010,110 010,011 001,X,111 001,X,X
Charles Lewis,Admin,101 001,X,101 001,100 100,X,001 001,111 001,111 001,100 100,011 010,011 010,110 100,X,110 100
Barbara King,Doctor,X,001 001,110 100,010 010,001 001,X,X,111 100,001 001,010 010,010 010,X,111 100,X
Evelyn Thomas,Admin,111 100,111 010,111 001,001 001,X,X,010 010,110 010,X,111 100,111 010,X,111 001,111 001
Richard Gonzalez,Admin,111 001,001 001,X,X,110 100,X,100 100,100 100,100 100,111 010,010 010,111 001,011 001,101 100
Elizabeth Williams,Doctor,111 001,101 100,X,101 100,X,010 010,X,011 010,010 010,001 001,100 100,111 100,X,X
Evelyn Wilson,Admin,111 001,111 010,101 100,X,X,X,011 001,011 010,100 100,X,111 001,011 001,111 001,001 001
Elijah White,Nurse,111 010,111 001,110 100,X,010 010,101 001,X,111 100,X,111 010,101 001,100 100,101 100,100 100
Dorothy Garcia,Doctor,X,111 100,001 001,X,010 010,X,010 010,X,100 100,111 100,111 010,001 001,111 001,010 010
Margaret Nguyen,Doctor,X,111 100,111 001,100 100,011 010,010 010,111 010,X,011 001,111 010,101 100,111 001,010 010,111 010
Susan Martinez,Admin,001 001,110 010,X,110 100,001 001,X,011 010,110 100,101 100,111 001,100 100,100 100,010 010,110 010
Joseph Martinez,Admin,010 010,111 001,100 100,X,X,011 001,X,101 100,100 100,110 100,X,111 001,110 010,X
Mia Johnson,Nurse,101 100,111 010,X,001 001,111 001,001 001,101 001,011 001,X,110 100,011 010,010 010,111 100,111 001
David Wilson,Doctor,X,111 010,111 001,111 100,101 100,101 001,111 001,010 010,001 001,111 001,111 100,110 010,011 001,100 100
Linda Anderson,Doctor,100 100,111 001,X,010 010,111 001,010 010,X,111 100,X,X,X,100 100,X,100 100
Emma Williams,Nurse,X,110 100,111 100,110 010,111 100,X,X,111 100,111 001,101 001,X,110 100,111 001,X
Dorothy Ramirez,Admin,111 010,010 010,101 001,X,111 010,010 010,111 001,111 100,X,X,101 001,111 010,X,110 100
Linda Wright,Admin,111 001,110 010,110 100,001 001,111 010,001 001,111 100,111 100,011 010,111 100,110 010,010 010,001 001,101 001
Jennifer Walker,Admin,110 100,100 100,111 010,110 100,001 001,011 010,X,100 100,X,110 010,011 001,X,111 100,111 001
Alexander Lopez,Doctor,010 010,X,111 001,101 001,100 100,111 001,001 001,100 100,111 010,111 001,111 100,X,010 010,010 010
Harper Harris,Admin,100 100,011 010,101 100,111 001,100 100,X,111 100,111 010,X,X,X,100 100,011 010,X
James Jones,Nurse,100 100,X,111 001,101 001,111 010,111 100,111 001,X,100 100,100 100,100 100,110 010,111 100,011 010
Jennifer Davis,Doctor,111 100,110 010,010 010,X,101 100,X,010 010,001 001,100 100,011 010,X,001 001,110 010,111 100
Charlotte Rodriguez,Nurse,111 001,010 010,011 010,011 001,111 100,X,100 100,111 001,101 001,111 100,010 010,X,101 100,011 001
Jennifer Wilson,Doctor,010 010,X,010 010,X,X,X,X,111 010,X,111 100,111 010,X,001 001,111 100
Patricia Clark,Doctor,100 100,X,X,X,011 001,110 100,101 001,001 001,111 001,X,111 100,101 100,X,X
Robert Hill,Admin,111 100,X,101 100,101 001,X,X,X,011 010,X,100 100,X,111 001,111 100,001 001
John Lee,Doctor,111 010,X,001 001,111 001,111 001,011 010,X,111 010,100 100,X,X,X,101 100,101 001
Liam Martinez,Doctor,011 010,111 010,010 010,X,100 100,101 100,100 100,111 010,X,110 010,100 100,111 100,111 001,111 010
Henry Rodriguez,Admin,011 001,X,001 001,X,100 100,100 100,001 001,X,001 001,X,X,111 010,X,111 100
Henry Wright,Doctor,111 100,010 010,100 100,X,X,011 010,X,010 010,001 001,111 100,X,110 100,110 100,100 100
John Lewis,Doctor,111 100,010 010,101 001,010 010,X,110 100,100 100,100 100,X,110 100,110 010,100 100,111 100,111 100
Henry Wilson,Doctor,X,110 100,111 100,X,111 010,111 100,111 100,001 001,111 001,010 010,101 100,111 010,111 001,X
Amelia Williams,Doctor,110 100,100 100,010 010,X,001 001,110 100,101 100,111 010,101 001,010 010,011 001,111 010,001 001,111 001
Amelia Lee,Nurse,111 001,011 010,111 001,110 010,110 100,X,X,111 001,111 001,111 100,X,100 100,110 010,111 100
Sophia Davis,Admin,110 010,X,001 001,X,X,101 001,X,001 001,100 100,111 001,110 100,X,X,011 010
Isabella Scott,Nurse,101 100,X,111 001,111 100,111 100,101 001,100 100,011 010,010 010,X,X,011 001,011 001,X
Joseph Lee,Doctor,X,X,001 001,X,111 001,111 001,X,010 010,111 010,X,100 100,111 100,111 001,100 100
Harper Scott,Admin,001 001,010 010,001 001,011 010,X,101 001,111 001,X,X,011 001,111 100,001 001,110 100,X
Joseph Moore,Doctor,010 010,X,111 010,X,010 010,101 001,111 001,111 001,111 010,111 100,110 010,001 001,111 010,X
Lucas Flores,Doctor,X,110 100,X,111 010,001 001,111 010,X,100 100,001 001,011 001,100 100,111 100,X,110 100
Evelyn Lewis,Nurse,111 100,110 100,111 010,111 010,110 010,111 100,111 100,100 100,111 100,100 100,X,X,X,X
Lisa Flores,Nurse,101 001,100 100,101 100,101 001,X,110 010,100 100,001 001,001 001,110 010,X,111 100,111 100,100 100
Lucas Rodriguez,Nurse,111 100,010 010,111 001,001 001,X,001 001,111 010,111 010,X,X,111 010,101 001,X,X
Emma Thompson,Admin,110 100,100 100,110 100,101 100,011 010,X,101 100,X,011 001,111 010,X,001 001,X,X
Mary Hernandez,Doctor,X,X,011 010,011 010,001 001,110 100,100 100,X,011 010,011 010,011 010,101 001,100 100,111 100
Elijah Harris,Admin,X,111 001,111 001,011 001,X,100 100,X,111 100,111 001,111 010,X,001 001,111 010,010 010
Linda Thomas,Admin,X,X,001 001,100 100,X,111 001,011 010,X,111 010,X,111 100,111 100,X,111 100
Olivia Allen,Doctor,X,111 010,111 001,110 010,111 100,110 100,100 100,011 010,011 001,110 100,111 010,X,X,111 100
Benjamin King,Nurse,111 001,101 001,101 001,110 100,111 010,111 001,100 100,011 001,X,X,010 010,101 100,011 010,111 010
Evelyn Johnson,Nurse,101 100,111 010,111 001,X,011 001,011 001,X,111 010,111 010,111 100,110 100,011 001,X,101 100
Lucas Hernandez,Doctor,101 100,010 010,X,X,X,001 001,111 100,111 100,111 010,010 010,111 010,010 010,100 100,111 001
Benjamin Lewis,Nurse,100 100,111 100,111 010,011 001,X,X,111 100,111 010,111 100,X,011 010,111 100,X,100 100
Elizabeth Gonzalez,Doctor,X,101 100,X,100 100,001 001,110 010,X,110 100,111 100,010 010,101 100,100 100,100 100,X
Emma Nguyen,Doctor,001 001,111 001,001 001,111 010,111 010,X,111 010,111 010,100 100,100 100,011 010,100 100,111 100,011 001
Ava Walker,Nurse,011 010,011 010,X,010 010,111 001,110 010,111 010,111 100,001 001,100 100,010 010,111 100,X,X
Elizabeth Moore,Admin,110 100,101 100,111 001,111 010,111 010,X,011 010,010 010,100 100,010 010,X,111 010,X,X
Lisa Wilson,Admin,001 001,001 001,010 010,110 100,110 010,111 001,111 001,X,011 010,110 100,001 001,101 001,X,X
Charles Brown,Doctor,111 100,111 010,011 001,101 001,X,111 100,011 010,110 100,111 100,X,111 010,X,X,X
Margaret Lopez,Doctor,110 010,011 001,010 010,X,111 100,110 100,011 001,111 100,111 100,101 001,010 010,111 001,001 001,101 100
Charles Torres,Admin,100 100,110 010,X,101 001,010 010,X,110 010,X,001 001,100 100,111 100,011 010,001 001,100 100
