Name,Type,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Next Monday,Next Tuesday,Next Wednesday,Next Thursday,Next Friday,Next Saturday,Next Sunday
Charles Ramirez,Doctor,111 100,100 100,111 100,101 100,110 100,101 100,101 100,101 100,001 001,111 010,111 001,X,X,111 100
Lisa Wright,Nurse,110 100,111 010,001 001,110 100,X,110 100,X,X,111 001,101 100,110 010,101 001,X,X
Evelyn Wright,Nurse,X,111 100,111 100,111 001,X,111 010,101 100,011 001,111 001,001 001,X,X,010 010,X
Mia Nguyen,Doctor,X,111 001,111 001,111 001,100 100,X,X,111 010,100 100,100 100,100 100,100 100,X,110 100
Mary Williams,Doctor,110 100,100 100,111 001,X,001 001,111 010,X,110 100,X,X,111 010,X,101 001,X
James Torres,Doctor,111 001,101 100,X,011 001,X,X,010 010,010 010,001 001,X,X,111 100,111 001,110 100
Liam Jackson,Doctor,X,X,101 001,111 100,001 001,100 100,111 001,100 100,111 100,111 010,X,011 001,101 001,111 010
Oliver Wright,Admin,X,001 001,111 010,111 100,111 100,X,101 100,101 100,X,110 010,X,001 001,100 100,001 001
Noah Taylor,Admin,011 001,111 010,X,X,010 010,110 100,X,110 010,111 010,100 100,110 100,010 010,101 001,110 100
Evelyn Jones,Nurse,011 001,011 010,X,X,010 010,X,X,111 100,110 100,001 001,010 010,111 010,101 001,X
Michael Ramirez,Nurse,X,010 010,111 100,X,X,111 100,X,010 010,X,110 100,101 001,X,011 001,110 100
David Rodriguez,Admin,110 100,101 100,X,001 001,100 100,001 001,X,101 001,100 100,X,X,010 010,111 001,111 100
Joseph Martinez,Nurse,101 100,X,X,X,111 010,100 100,110 010,X,001 001,111 010,011 010,001 001,010 010,X
Robert Miller,Doctor,001 001,001 001,100 100,111 100,110 010,100 100,101 100,110 100,110 100,X,010 010,111 001,110 010,011 001
Isabella Harris,Doctor,X,101 100,011 001,001 001,101 100,010 010,X,111 001,X,100 100,110 100,111 001,X,011 010
Charles Jackson,Admin,X,001 001,111 100,X,X,111 100,X,101 100,110 010,X,X,110 100,111 100,110 100
Lisa Lee,Admin,111 100,111 010,100 100,101 100,001 001,101 100,X,101 100,X,110 010,X,001 001,111 100,001 001
Susan Davis,Nurse,001 001,011 001,101 001,X,100 100,110 010,101 100,010 010,110 010,100 100,100 100,111 001,111 001,X
Elijah Harris,Doctor,011 010,110 100,101 100,X,001 001,110 010,110 100,010 010,X,X,111 010,111 010,100 100,100 100
Joseph Taylor,Doctor,X,111 001,010 010,X,X,111 100,110 100,100 100,111 010,111 100,X,111 001,100 100,101 100
Thomas Allen,Doctor,100 100,110 010,001 001,111 010,X,111 010,001 001,X,111 001,100 100,001 001,011 010,001 001,111 100
Lucas Thompson,Doctor,X,111 001,111 100,X,X,011 001,100 100,010 010,001 001,111 010,010 010,110 100,X,X
Charlotte Walker,Admin,X,111 001,111 010,110 100,011 010,100 100,X,010 010,X,101 100,010 010,110 100,X,X
Elizabeth Torres,Doctor,111 010,111 001,001 001,110 100,010 010,X,X,X,100 100,010 010,110 100,101 100,111 001,X
Lisa Miller,Doctor,X,111 010,101 001,011 010,111 010,001 001,111 010,100 100,X,111 100,101 100,X,101 001,111 001
Mary Young,Nurse,101 100,X,X,101 100,110 100,111 001,111 010,111 100,100 100,110 010,100 100,X,110 010,101 100
James Wilson,Admin,X,100 100,X,101 001,010 010,011 001,001 001,111 100,101 100,100 100,X,001 001,111 010,011 010
Ava Perez,Doctor,X,101 001,111 010,110 010,X,X,111 001,100 100,010 010,100 100,100 100,010 010,111 100,111 010
Emma Anderson,Admin,001 001,111 001,110 100,X,X,010 010,X,111 010,X,101 100,X,X,X,X
Liam Sanchez,Admin,010 010,110 100,111 001,X,X,X,111 100,X,100 100,010 010,101 100,111 100,101 001,001 001
Robert Perez,Admin,011 001,111 001,100 100,001 001,100 100,100 100,011 010,011 010,X,110 100,111 100,111 010,X,X
Lucas Jones,Admin,X,001 001,111 010,111 010,111 010,X,111 001,111 001,100 100,X,X,010 010,X,111 010
Ava Williams,Doctor,X,011 010,111 010,X,111 001,101 001,110 100,010 010,X,111 010,111 001,001 001,111 100,X
Benjamin Martinez,Doctor,X,111 100,100 100,110 010,100 100,101 001,X,111 100,X,100 100,X,111 001,X,011 001
Sophia Allen,Doctor,111 001,110 010,X,X,111 010,111 001,X,X,010 010,110 010,111 100,001 001,110 010,001 001
Noah Thompson,Admin,010 010,001 001,111 010,111 100,110 010,001 001,111 010,110 100,X,111 001,110 100,X,X,101 001
Dorothy Smith,Nurse,010 010,010 010,110 100,X,001 001,100 100,101 100,111 001,110 010,X,001 001,101 001,110 100,001 001
Henry Martinez,Admin,101 100,110 100,X,111 001,X,111 001,010 010,101 100,X,X,101 100,100 100,111 010,010 010
Richard Lopez,Admin,X,101 100,X,111 010,101 100,101 100,111 001,100 100,X,101 100,X,100 100,111 010,010 010
Charles Moore,Admin,111 001,X,X,101 100,011 010,101 100,010 010,011 010,X,101 100,111 001,X,X,X
Dorothy King,Nurse,X,111 010,111 001,110 100,101 001,111 100,010 010,011 010,011 010,111 001,010 010,011 001,111 010,111 010
Elizabeth White,Admin,X,110 010,011 001,111 100,011 001,X,010 010,110 010,011 001,X,X,100 100,010 010,111 100
Linda Scott,Doctor,X,010 010,X,011 001,X,X,111 001,111 010,101 100,100 100,100 100,100 100,010 010,101 100
Harper Miller,Nurse,111 001,111 010,111 100,X,X,001 001,X,010 010,X,X,111 001,X,110 010,X
Joseph Miller,Doctor,111 100,100 100,100 100,100 100,011 010,X,X,011 010,100 100,111 100,010 010,110 100,X,111 100
Lisa Garcia,Nurse,101 100,111 010,100 100,111 001,110 010,111 001,001 001,111 010,111 100,111 010,010 010,110 010,011 001,111 010
Patricia Gonzalez,Doctor,111 001,010 010,X,110 010,100 100,010 010,110 100,X,001 001,110 100,111 010,101 100,011 010,100 100
Lucas Davis,Doctor,111 001,011 001,110 010,110 010,X,111 001,001 001,111 100,011 001,110 100,111 100,101 001,011 010,111 001
Alexander Williams,Admin,101 100,111 001,X,111 010,110 010,001 001,001 001,100 100,001 001,010 010,111 010,010 010,X,X
Lucas Harris,Nurse,100 100,111 010,111 010,001 001,X,X,111 001,111 100,110 010,X,110 010,110 100,X,111 001
Dorothy Martinez,Admin,111 100,010 010,X,X,111 010,011 001,111 010,X,001 001,111 010,101 100,110 010,X,100 100
Oliver Miller,Nurse,010 010,100 100,X,X,010 010,110 010,X,X,111 100,100 100,111 001,001 001,111 010,110 010
Dorothy Walker,Nurse,110 100,X,101 100,111 010,111 001,111 100,101 100,101 100,001 001,X,110 100,X,001 001,001 001
Lisa Robinson,Admin,101 100,101 001,110 100,X,010 010,011 010,111 100,X,111 010,111 100,110 010,111 010,110 010,101 001
Benjamin Rodriguez,Doctor,111 010,X,X,111 100,X,010 010,111 010,010 010,111 100,101 001,011 010,010 010,001 001,111 010
William Wilson,Admin,100 100,011 010,010 010,101 001,111 100,X,X,111 001,101 001,001 001,100 100,X,001 001,111 001
Elijah Brown,Nurse,X,111 010,100 100,100 100,010 010,111 001,111 100,X,X,X,011 010,X,101 100,111 010
Harper Sanchez,Doctor,001 001,101 100,111 010,010 010,111 001,X,111 100,100 100,X,111 100,111 001,011 010,111 001,100 100
Michael Harris,Admin,111 100,X,111 001,101 001,111 010,010 010,010 010,110 100,111 010,100 100,111 100,111 001,111 010,X
Noah Sanchez,Nurse,X,101 001,111 001,001 001,101 001,X,110 100,111 001,111 100,100 100,111 100,X,X,111 100
John Martin,Nurse,011 001,111 100,111 001,111 001,111 001,010 010,111 100,001 001,101 100,100 100,X,X,110 010,110 010
Amelia Martin,Nurse,X,111 100,101 100,100 100,010 010,X,001 001,111 001,010 010,X,X,100 100,100 100,X
Liam Hernandez,Doctor,X,010 010,011 001,101 001,100 100,100 100,X,X,010 010,111 010,111 001,100 100,X,101 100
John Young,Doctor,111 100,110 010,X,X,001 001,011 010,X,010 010,011 010,001 001,011 001,111 100,111 001,001 001
Mia Wright,Doctor,100 100,100 100,011 001,111 100,111 100,101 001,110 100,111 010,X,101 001,X,X,011 001,101 001
Joseph Moore,Admin,110 010,001 001,010 010,110 010,010 010,111 010,111 010,X,100 100,001 001,010 010,010 010,X,X
Sophia Hernandez,Admin,111 001,011 010,X,101 100,011 010,001 001,110 100,X,101 100,111 010,101 001,111 010,X,X
Joseph Jones,Doctor,110 010,111 100,X,011 010,X,X,111 100,001 001,010 010,101 001,011 010,111 100,100 100,X
Patricia Jackson,Nurse,X,110 100,X,011 010,111 001,100 100,110 010,011 001,010 010,X,X,010 010,010 010,010 010
Mary Perez,Nurse,101 100,111 001,X,X,010 010,111 010,110 100,X,X,X,111 001,X,011 001,101 100
John Clark,Admin,011 001,X,111 001,100 100,001 001,111 001,111 010,110 100,010 010,100 100,001 001,100 100,X,101 001
Robert Lee,Admin,110 100,001 001,101 100,X,101 001,100 100,X,001 001,100 100,X,010 010,111 100,111 100,111 010
Olivia Miller,Doctor,111 100,111 100,011 001,110 100,111 010,101 001,001 001,X,001 001,111 100,X,111 001,011 001,010 010
Olivia Harris,Doctor,101 001,X,101 001,110 010,X,X,110 100,X,011 001,111 100,X,X,111 001,X
Harper Nguyen,Doctor,111 001,101 100,101 100,110 100,111 001,110 100,101 100,111 010,101 001,111 010,111 010,011 001,010 010,100 100
Benjamin Davis,Nurse,111 100,011 010,010 010,110 010,010 010,X,111 010,X,101 100,101 001,011 010,111 100,111 010,X
Richard Gonzalez,Admin,100 100,010 010,111 001,111 100,001 001,010 010,X,111 010,110 010,111 001,111 010,111 100,X,101 001
Robert Lewis,Nurse,X,001 001,001 001,111 100,X,X,101 001,110 010,101 001,111 010,011 001,011 010,X,101 100
Oliver Martin,Doctor,111 100,101 001,100 100,010 010,111 100,100 100,010 010,111 001,001 001,X,001 001,X,001 001,X
Mia Johnson,Admin,111 001,100 100,110 010,X,110 100,111 100,111 010,110 010,110 100,111 001,111 100,X,001 001,111 100
Emma Lee,Nurse,111 010,100 100,011 010,X,100 100,001 001,100 100,X,100 100,010 010,011 010,111 010,101 001,100 100
Barbara Flores,Doctor,110 100,110 010,101 001,X,111 010,X,011 001,111 001,110 010,111 100,110 100,100 100,111 001,001 001
Robert Allen,Doctor,X,111 100,X,110 100,011 010,X,100 100,X,001 001,111 100,X,110 010,111 001,100 100
Charlotte Anderson,Doctor,111 010,X,111 100,111 100,010 010,111 010,110 010,111 010,111 010,111 010,011 010,101 001,X,100 100
Charles Martin,Doctor,X,111 010,100 100,011 010,X,110 100,110 100,X,101 001,110 100,100 100,100 100,110 100,010 010
Lucas Nguyen,Nurse,100 100,010 010,X,X,111 100,X,001 001,111 100,100 100,X,111 001,111 100,011 001,011 010
Charlotte Martinez,Admin,111 010,111 100,001 001,010 010,111 001,110 010,X,011 001,110 010,110 010,X,111 010,101 100,011 001
James White,Doctor,X,X,100 100,X,X,010 010,111 001,111 010,111 100,X,X,011 010,111 010,111 100
Charlotte Wilson,Admin,111 100,X,110 100,101 001,110 010,010 010,100 100,X,100 100,011 010,010 010,100 100,111 001,100 100
Alexander Walker,Nurse,X,X,X,110 100,010 010,X,100 100,001 001,X,010 010,110 010,111 010,111 100,X
Isabella Nguyen,Doctor,X,X,010 010,011 001,X,100 100,001 001,X,101 100,X,100 100,001 001,010 010,X
Harper Gonzalez,Nurse,100 100,001 001,110 010,111 100,X,111 100,110 010,111 001,111 010,011 001,100 100,111 100,111 100,010 010
Benjamin Hill,Doctor,001 001,111 100,111 100,001 001,X,111 010,111 100,110 010,111 100,100 100,110 100,011 001,X,111 100
Sophia Miller,Nurse,101 100,110 010,111 100,X,111 010,111 010,111 010,100 100,001 001,010 010,110 010,X,111 100,011 010
William Martin,Admin,100 100,110 010,101 001,X,X,X,110 010,110 010,010 010,111 010,X,101 001,X,010 010
Thomas Thompson,Admin,100 100,100 100,111 100,010 010,111 001,100 100,X,100 100,X,X,111 010,100 100,X,110 100
Charlotte Torres,Nurse,111 010,X,X,011 001,X,X,010 010,111 100,111 010,100 100,010 010,111 001,010 010,010 010
Barbara Gonzalez,Admin,X,111 001,111 001,X,X,111 001,001 001,100 100,111 001,111 010,100 100,100 100,011 010,X
Lucas Miller,Nurse,X,101 100,110 010,X,X,X,X,X,100 100,X,110 010,111 001,101 100,011 010
Liam Harris,Admin,111 010,111 001,101 100,X,100 100,100 100,011 010,111 010,X,X,X,X,X,001 001
Thomas Lopez,Admin,X,100 100,100 100,X,001 001,101 001,001 001,110 010,X,X,110 010,010 010,011 010,001 001
