Name,Type,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Next Monday,Next Tuesday,Next Wednesday,Next Thursday,Next Friday,Next Saturday,Next Sunday
Henry Johnson,Doctor,X,X,110 010,011 001,111 010,X,111 001,011 001,111 100,X,110 100,X,X,X
Isabella Allen,Admin,101 100,011 001,101 001,001 001,X,001 001,111 010,110 100,X,X,010 010,011 001,111 001,X
Harper Gonzalez,Doctor,100 100,111 100,111 010,111 100,111 001,X,X,111 001,101 001,101 001,X,010 010,001 001,011 001
Margaret Lee,Admin,111 010,X,X,100 100,101 001,011 010,101 001,011 001,X,001 001,100 100,101 100,100 100,010 010
Lucas Torres,Admin,100 100,011 001,X,101 001,111 001,X,X,111 001,101 100,X,010 010,010 010,X,X
Olivia Perez,Admin,110 100,011 001,X,110 100,X,001 001,101 100,001 001,010 010,101 100,111 010,111 001,X,111 001
Michael King,Doctor,110 100,101 001,011 010,111 100,X,111 100,X,110 100,100 100,X,111 100,X,111 100,011 001
Mary Allen,Doctor,X,010 010,100 100,110 100,010 010,X,010 010,X,001 001,010 010,100 100,111 001,101 100,011 010
Noah Anderson,Admin,111 010,111 100,101 001,111 100,111 100,010 010,011 001,101 001,111 001,100 100,111 100,111 010,111 001,010 010
Richard Walker,Doctor,011 001,010 010,X,X,111 001,X,X,110 100,111 100,100 100,X,001 001,111 001,001 001
Joseph Smith,Nurse,101 001,101 001,111 001,001 001,101 100,010 010,011 010,001 001,111 001,100 100,X,111 001,011 001,111 100
Barbara Brown,Admin,011 001,101 001,100 100,111 100,X,110 100,111 100,X,111 010,111 010,001 001,111 100,X,100 100
Emma Lee,Doctor,X,X,011 010,010 010,010 010,010 010,111 001,001 001,X,101 100,X,X,110 100,100 100
Robert Allen,Admin,110 100,110 100,111 100,111 010,011 001,111 001,111 001,X,011 001,100 100,X,111 001,X,010 010
Charles Taylor,Admin,010 010,001 001,100 100,010 010,X,101 001,010 010,010 010,111 100,111 100,011 001,111 010,X,011 001
Barbara Miller,Nurse,X,111 001,111 010,110 100,X,011 010,011 001,X,010 010,100 100,X,X,X,111 010
Dorothy Sanchez,Nurse,X,100 100,X,010 010,X,111 010,100 100,011 010,111 010,010 010,111 010,111 010,100 100,001 001
Charles Walker,Admin,010 010,010 010,001 001,110 010,X,111 001,111 001,101 001,010 010,100 100,001 001,010 010,111 010,111 001
Patricia Davis,Doctor,X,011 001,111 100,110 010,100 100,X,001 001,010 010,001 001,X,X,X,001 001,011 010
David Smith,Admin,111 100,001 001,X,111 001,111 010,101 100,X,X,X,001 001,101 100,X,101 100,110 010
Jennifer Wilson,Nurse,011 001,111 010,X,111 010,X,011 010,011 001,101 001,X,X,X,100 100,X,101 001
Evelyn Walker,Admin,101 001,110 100,X,011 001,101 001,110 100,X,010 010,111 001,110 010,111 001,111 100,111 001,101 100
Benjamin Taylor,Nurse,X,011 001,110 100,001 001,010 010,010 010,001 001,001 001,X,111 010,111 001,X,X,001 001
Jennifer Anderson,Nurse,101 001,X,111 100,011 001,X,X,110 010,001 001,110 010,111 100,X,X,101 100,111 100
Mary Taylor,Admin,010 010,001 001,X,X,X,101 001,001 001,111 001,100 100,X,100 100,001 001,001 001,111 001
Jennifer Wright,Nurse,011 001,X,100 100,X,110 100,X,101 100,111 100,111 010,111 100,100 100,111 010,X,101 100
Lucas Allen,Admin,X,X,111 010,011 001,X,011 010,100 100,101 100,110 010,001 001,100 100,011 001,001 001,X
Harper Anderson,Nurse,011 001,X,101 001,X,010 010,110 100,010 010,011 001,100 100,X,100 100,X,111 100,111 100
Mary Smith,Doctor,X,111 010,111 010,010 010,101 100,101 001,111 001,X,010 010,110 010,111 001,X,111 100,001 001
Charles Scott,Admin,X,111 100,100 100,111 010,X,011 001,001 001,001 001,X,X,101 100,110 010,111 001,111 100
Patricia Hill,Nurse,X,111 010,111 100,010 010,X,111 010,010 010,111 010,X,100 100,010 010,X,100 100,X
Susan Martin,Doctor,100 100,010 010,010 010,111 001,001 001,011 010,X,110 010,111 001,111 001,001 001,101 100,011 001,111 001
Noah Taylor,Doctor,X,111 001,011 010,100 100,011 001,X,010 010,001 001,010 010,111 100,001 001,001 001,X,101 001
Benjamin Lee,Doctor,101 100,111 100,001 001,111 001,111 100,010 010,010 010,011 010,X,110 010,100 100,100 100,011 001,111 010
Mary Davis,Admin,X,111 001,X,X,X,101 001,111 010,111 001,X,010 010,110 010,011 001,111 010,001 001
Patricia Smith,Nurse,001 001,X,110 100,X,101 001,010 010,110 100,011 001,111 001,X,X,X,111 100,110 010
Lucas Moore,Admin,010 010,111 100,X,011 010,X,X,001 001,100 100,X,X,100 100,111 001,111 001,110 100
Emma Garcia,Nurse,101 001,100 100,011 010,X,100 100,001 001,111 001,110 100,111 010,X,X,X,111 100,110 010
Liam Sanchez,Nurse,101 001,001 001,110 100,X,010 010,X,100 100,X,100 100,101 100,101 001,111 010,X,101 001
Henry Lewis,Nurse,X,010 010,X,011 001,010 010,X,011 010,111 001,X,X,001 001,010 010,101 100,011 001
Patricia Anderson,Nurse,001 001,111 100,110 100,X,011 010,X,111 010,010 010,011 010,111 010,010 010,110 100,X,110 010
Noah Jones,Nurse,111 001,111 010,011 010,100 100,111 010,100 100,101 100,010 010,110 100,101 001,111 100,X,X,X
Harper Lee,Nurse,010 010,100 100,111 001,111 010,101 001,111 010,001 001,110 100,110 010,111 001,001 001,101 100,X,101 001
Jennifer Ramirez,Admin,101 001,110 010,011 010,111 100,100 100,110 100,011 010,011 001,101 001,010 010,X,X,010 010,X
Alexander Thompson,Admin,110 010,111 100,X,010 010,111 010,X,010 010,X,111 100,X,101 100,X,X,X
Patricia Scott,Nurse,010 010,X,110 100,101 100,X,110 010,X,111 100,010 010,001 001,100 100,110 100,111 010,100 100
Patricia Harris,Nurse,111 001,001 001,X,111 100,010 010,100 100,X,001 001,110 010,110 100,X,X,X,111 001
Evelyn Taylor,Doctor,111 010,001 001,110 100,X,010 010,101 100,010 010,100 100,011 010,111 010,001 001,X,X,010 010
Henry Brown,Doctor,X,111 001,X,101 100,111 010,111 100,X,011 010,110 010,101 100,X,X,011 001,011 001
Mia Sanchez,Admin,X,111 100,X,111 010,X,001 001,010 010,111 001,100 100,100 100,X,111 010,111 010,110 010
Olivia King,Admin,111 100,111 001,111 100,X,101 100,X,011 010,010 010,111 001,010 010,X,X,X,111 100
Richard Brown,Doctor,111 100,X,010 010,X,111 010,101 100,100 100,X,101 001,100 100,011 010,110 100,X,X
Liam Miller,Doctor,111 010,111 010,101 001,011 010,111 010,111 100,001 001,100 100,111 010,100 100,110 100,001 001,111 010,010 010
Henry Garcia,Admin,111 100,011 010,111 001,100 100,001 001,111 010,111 010,101 100,111 001,111 100,011 001,100 100,X,011 001
Benjamin Thompson,Nurse,001 001,100 100,111 100,001 001,010 010,100 100,010 010,111 100,110 100,001 001,101 100,X,X,X
Emma Ramirez,Doctor,100 100,X,011 010,011 010,010 010,011 001,110 010,100 100,001 001,011 001,X,111 100,001 001,111 010
Robert Lee,Doctor,X,011 001,001 001,111 001,101 001,110 100,X,001 001,111 010,X,X,010 010,111 001,111 001
Ava King,Doctor,100 100,X,110 010,X,X,110 100,X,100 100,X,001 001,111 100,100 100,111 001,X
Elizabeth Ramirez,Admin,X,X,010 010,X,X,001 001,111 001,X,001 001,X,X,111 010,111 001,110 010
Thomas Nguyen,Doctor,110 010,001 001,111 001,111 100,111 001,X,X,110 100,X,X,111 100,110 100,111 010,101 001
John Brown,Doctor,111 001,110 010,X,011 001,111 001,111 100,111 010,010 010,100 100,011 001,X,100 100,011 010,110 100
Benjamin Rodriguez,Nurse,011 001,101 001,111 100,100 100,X,001 001,110 100,011 010,001 001,100 100,111 010,010 010,001 001,110 010
Elizabeth Brown,Nurse,011 010,X,X,111 001,100 100,110 100,001 001,X,111 100,001 001,101 001,X,101 100,010 010
Richard Wright,Doctor,010 010,X,111 100,011 010,010 010,X,X,X,111 001,111 001,111 100,X,111 010,110 010
Mia Robinson,Doctor,100 100,001 001,111 010,X,X,101 100,100 100,111 100,001 001,011 001,111 001,X,X,001 001
Emma Harris,Nurse,101 100,111 100,111 001,100 100,X,111 010,100 100,X,010 010,010 010,011 001,110 100,111 010,111 010
Susan Lewis,Nurse,111 100,111 010,111 001,111 010,100 100,X,111 100,111 001,X,100 100,100 100,011 010,001 001,111 100
Lucas Nguyen,Doctor,011 010,X,111 100,111 001,111 010,001 001,001 001,X,X,X,011 010,X,010 010,X
Linda Garcia,Doctor,111 001,100 100,010 010,010 010,111 010,X,011 001,011 010,X,011 001,011 010,100 100,001 001,011 001
Amelia White,Admin,110 010,010 010,X,110 100,X,110 010,111 001,111 001,111 001,101 100,111 100,X,X,111 001
John Johnson,Nurse,X,011 010,110 100,111 100,X,100 100,X,001 001,011 001,X,100 100,011 001,X,X
Patricia Jones,Admin,X,111 100,101 100,001 001,101 001,111 010,001 001,111 100,111 010,X,100 100,111 001,111 001,010 010
Robert Robinson,Doctor,X,X,100 100,X,X,100 100,100 100,X,111 010,X,110 010,110 100,X,101 001
Michael Allen,Admin,101 100,111 100,X,X,101 001,X,100 100,X,100 100,111 100,010 010,111 001,111 010,110 100
Noah Robinson,Doctor,100 100,010 010,X,100 100,111 010,111 100,111 010,011 001,111 010,010 010,X,X,X,001 001
Robert Ramirez,Nurse,111 100,001 001,110 010,001 001,010 010,010 010,001 001,X,111 001,111 001,001 001,001 001,100 100,100 100
Joseph Nguyen,Nurse,X,X,X,111 100,110 100,111 010,001 001,X,110 100,011 010,X,111 100,111 001,111 001
Thomas Lee,Doctor,X,011 001,001 001,X,101 001,X,111 001,010 010,111 001,111 010,101 001,X,X,010 010
Noah Harris,Nurse,X,X,111 100,X,111 010,X,100 100,X,100 100,110 010,110 100,111 010,X,X
Michael Harris,Admin,100 100,100 100,111 100,101 001,101 001,X,100 100,X,001 001,X,X,100 100,111 001,111 100
Jennifer Smith,Admin,101 001,011 001,010 010,X,110 010,001 001,100 100,010 010,001 001,111 001,X,111 100,101 100,111 001
David Sanchez,Admin,011 010,X,X,100 100,101 001,X,011 001,101 100,X,111 010,111 001,010 010,011 001,X
Sophia White,Admin,011 001,X,X,111 001,010 010,100 100,101 001,101 100,010 010,101 100,101 001,X,X,001 001
David Moore,Doctor,111 100,011 010,101 001,X,111 010,X,X,111 001,X,011 001,X,010 010,X,111 010
Margaret Young,Admin,110 010,X,111 001,X,X,010 010,010 010,001 001,111 010,100 100,111 100,110 010,111 100,111 001
Olivia Wilson,Doctor,001 001,X,100 100,111 001,X,101 001,X,X,X,010 010,X,011 010,011 001,010 010
Elijah Sanchez,Admin,010 010,010 010,110 100,111 010,111 100,011 010,111 001,100 100,X,111 001,110 010,001 001,100 100,111 010
Evelyn Davis,Doctor,110 100,101 001,001 001,010 010,111 010,100 100,111 010,111 001,011 001,111 001,011 010,110 100,X,100 100
Olivia Miller,Nurse,100 100,111 010,101 001,010 010,110 100,100 100,011 010,111 001,001 001,010 010,111 001,111 100,101 100,X
Linda Brown,Nurse,110 010,110 100,X,111 100,111 010,010 010,111 010,101 100,X,011 010,111 001,X,X,X
Thomas White,Doctor,111 100,010 010,110 100,111 001,100 100,X,011 001,111 001,110 100,111 010,X,X,X,X
Amelia Wilson,Doctor,111 001,110 010,100 100,X,X,111 001,010 010,111 001,111 010,100 100,X,111 001,101 001,X
Elijah Scott,Doctor,X,110 100,011 001,111 100,001 001,100 100,011 010,010 010,110 100,111 100,X,011 010,010 010,100 100
Patricia Jackson,Admin,010 010,111 010,111 010,111 100,100 100,X,X,010 010,X,011 010,101 100,X,101 100,111 010
Linda Davis,Doctor,111 010,111 001,101 100,X,X,111 001,X,111 001,111 100,011 010,101 100,X,110 010,100 100
Noah Williams,Doctor,011 010,111 010,001 001,111 100,101 001,001 001,111 010,111 010,X,001 001,101 001,X,011 010,X
Charles Anderson,Nurse,101 001,001 001,X,111 010,X,X,101 001,X,X,111 100,X,X,101 001,X
Patricia Lee,Nurse,111 001,X,111 001,011 010,011 001,011 001,111 001,110 010,X,X,001 001,111 010,101 100,101 100
Alexander White,Nurse,101 100,011 001,111 100,110 100,X,111 010,010 010,010 010,X,111 001,111 100,X,111 001,001 001
Susan Lopez,Admin,111 100,101 001,X,X,101 001,111 010,010 010,X,100 100,111 100,X,010 010,101 100,100 100
Harper Johnson,Nurse,010 010,001 001,X,100 100,X,X,100 100,111 100,111 100,X,111 100,110 010,111 100,X
